"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-01208990",1978-06-12,1978-06-12 20:30:00,7.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01118500",1978-03-09,1978-03-09 15:20:00,6.4,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01209700",1978-03-22,1978-03-22 19:00:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01135100",1996-04-30,1996-04-30 16:55:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-01-16,1996-01-16 20:30:00,7.7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01198550",1978-02-14,1978-02-14 14:20:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01155050",1978-02-23,1978-02-23 16:30:00,6.8,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01196222",1978-11-09,1978-11-09 19:20:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01205500",1978-11-08,1978-11-08 15:15:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125100",1996-03-15,1996-03-15 17:00:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125100",1996-03-15,1996-03-15 17:00:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122001",1978-12-11,1978-12-11 18:55:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196500",1978-11-09,1978-11-09 18:20:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184000",1996-09-16,1996-09-16 14:00:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124000",2001-08-20,2001-08-20 13:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01135100",1996-04-23,1996-04-23 16:05:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-06-11,1996-06-11 20:15:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",1996-12-03,1996-12-03 20:15:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1996-12-03,1996-12-03 20:15:00,6.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01119375",1996-07-09,1996-07-09 13:45:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01119375",1996-07-09,1996-07-09 13:45:00,6.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01119375",1996-01-22,1996-01-22 19:30:00,6.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01119375",1996-01-22,1996-01-22 19:30:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",1978-10-17,1978-10-17 19:30:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01193500",1978-11-15,1978-11-15 15:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184500",1996-08-28,1996-08-28 14:00:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184500",1996-08-28,1996-08-28 14:00:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188085",1978-08-10,1978-08-10 15:10:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01117875",1978-11-13,1978-11-13 20:30:00,6.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01302050",2001-06-05,2001-06-05 15:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01120800",1996-06-05,1996-06-05 17:30:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1996-06-05,1996-06-05 17:30:00,6.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01303000",1978-09-20,1978-09-20 13:00:00,8.3,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01118010",1978-11-14,1978-11-14 20:15:00,6.9,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01196500",1996-04-08,1996-04-08 15:30:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196500",1996-04-08,1996-04-08 15:30:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01303000",1996-05-22,1996-05-22 15:20:00,7.9,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01303000",1996-05-22,1996-05-22 15:20:00,7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01193500",1978-01-24,1978-01-24 15:45:00,6.8,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01188090",1996-02-22,1996-02-22 18:00:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01188090",1996-02-22,1996-02-22 18:00:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",1978-01-18,1978-01-18 15:35:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1996-06-18,1996-06-18 14:30:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1996-06-18,1996-06-18 14:30:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208049",1996-11-15,1996-11-15 19:45:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208049",1996-11-15,1996-11-15 19:45:00,6.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208990",1996-10-24,1996-10-24 16:15:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188085",1978-09-18,1978-09-18 16:15:00,6.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196222",1978-05-09,1978-05-09 19:25:00,6.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1996-08-14,1996-08-14 17:00:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1996-08-14,1996-08-14 17:00:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01198550",1978-07-11,1978-07-11 14:45:00,8.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01201487",2001-11-14,2001-11-14 17:50:00,7.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208500",1978-12-11,1978-12-11 20:20:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01135100",1996-02-27,1996-02-27 20:00:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01184000",1978-08-09,1978-08-09 15:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208990",1978-01-18,1978-01-18 18:25:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",1996-07-25,1996-07-25 13:15:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",1996-07-25,1996-07-25 13:15:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124000",1996-07-10,1996-07-10 14:15:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1996-07-10,1996-07-10 14:15:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",1996-08-07,1996-08-07 18:00:00,8.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1996-08-07,1996-08-07 18:00:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",1978-03-08,1978-03-08 15:20:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1996-07-22,1996-07-22 16:45:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1996-07-22,1996-07-22 16:45:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01118500",2001-03-15,2001-03-15 18:00:00,6.4,"pHunit","pH","00400",FALSE,"Total",0
"1VTDECWQ-502497",2021-09-14,2021-09-14 21:39:00,7.19,"pHunit","pH",NA,FALSE,NA,0
"USGS-01124151",2001-05-07,2001-05-07 18:10:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",2001-02-27,2001-02-27 14:50:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-04-16,1996-04-16 18:15:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189030",1996-06-13,1996-06-13 13:30:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",1996-06-13,1996-06-13 13:30:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-09-17,1996-09-17 20:48:00,7.9,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01135100",1996-08-06,1996-08-06 17:00:00,7.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01196222",1996-04-08,1996-04-08 19:00:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196222",1996-04-08,1996-04-08 19:00:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01184490",2001-08-17,2001-08-17 14:55:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184490",2001-08-17,2001-08-17 14:55:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01304000",1996-08-12,1996-08-12 16:45:00,6.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01304000",1996-08-12,1996-08-12 16:45:00,6.8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01189995",1996-07-26,1996-07-26 17:30:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1996-07-26,1996-07-26 17:30:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01126113",2001-06-13,2001-06-13 15:30:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01200600",1996-03-21,1996-03-21 19:00:00,8.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01200600",1996-03-21,1996-03-21 19:00:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208950",1996-06-10,1996-06-10 13:30:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208950",1996-06-10,1996-06-10 13:30:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01193500",1978-09-18,1978-09-18 15:50:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01126999",1957-08-06,1957-08-06 17:00:00,6.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",1996-09-10,1996-09-10 16:15:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",1996-09-10,1996-09-10 16:15:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-06-18,1996-06-18 19:00:00,7.7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01205500",2001-11-15,2001-11-15 16:00:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01153025",1978-11-21,1978-11-21 15:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01201485",1978-03-07,1978-03-07 18:20:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125720",1978-09-12,1978-09-12 18:00:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184000",1996-10-11,1996-10-11 18:00:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184000",1996-10-11,1996-10-11 18:00:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",1978-11-13,1978-11-13 20:30:00,6.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1996-11-08,1996-11-08 18:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1996-11-08,1996-11-08 18:00:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",1996-08-27,1996-08-27 14:30:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01203000",1996-08-27,1996-08-27 14:30:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192050",1996-02-15,1996-02-15 15:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01192050",1996-02-15,1996-02-15 15:00:00,7.1,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01188000",1996-10-10,1996-10-10 16:45:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01188000",1996-10-10,1996-10-10 16:45:00,6.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01127500",1978-08-07,1978-08-07 15:55:00,6.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125520",2001-11-07,2001-11-07 19:50:00,7.4,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209570",1978-04-19,1978-04-19 16:00:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125520",1996-11-18,1996-11-18 19:15:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125520",1996-11-18,1996-11-18 19:15:00,6.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208990",1978-05-03,1978-05-03 19:10:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1996-06-19,1996-06-19 14:00:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1996-06-19,1996-06-19 14:00:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125200",1978-05-02,1978-05-02 16:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01187800",2001-02-21,2001-02-21 14:10:00,7.1,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01127000",1996-06-19,1996-06-19 15:45:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",1996-06-19,1996-06-19 15:45:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189030",1978-08-10,1978-08-10 14:05:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1996-10-15,1996-10-15 19:00:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1996-10-15,1996-10-15 19:00:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-10-22,1996-10-22 14:05:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124000",1996-09-12,1996-09-12 14:15:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1996-09-12,1996-09-12 14:15:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01193500",1978-04-18,1978-04-18 15:10:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122001",1978-01-16,1978-01-16 17:10:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01304000",1978-12-05,1978-12-05 17:30:00,4.7,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01127000",1978-06-13,1978-06-13 15:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1996-04-25,1996-04-25 17:30:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1996-04-25,1996-04-25 17:30:00,7.4,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01196222",1978-08-09,1978-08-09 21:00:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184500",1996-09-25,1996-09-25 13:30:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184500",1996-09-25,1996-09-25 13:30:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01119375",1996-11-13,1996-11-13 19:30:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01119375",1996-11-13,1996-11-13 19:30:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208960",1996-10-22,1996-10-22 16:45:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1996-10-22,1996-10-22 16:45:00,6.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01186800",1978-08-10,1978-08-10 17:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",1978-07-11,1978-07-11 14:15:00,6.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208049",2001-05-15,2001-05-15 15:10:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208049",2001-05-15,2001-05-15 15:10:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01193500",1996-07-23,1996-07-23 18:30:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01193500",1996-07-23,1996-07-23 18:30:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192704",2001-10-24,2001-10-24 14:10:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192704",2001-10-24,2001-10-24 14:10:00,7.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208950",1996-04-12,1996-04-12 14:20:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125720",1978-04-11,1978-04-11 16:50:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",1978-04-11,1978-04-11 15:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196222",1978-03-09,1978-03-09 16:50:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1996-09-06,1996-09-06 14:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125520",2001-08-21,2001-08-21 14:30:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01188000",1978-08-08,1978-08-08 14:50:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1996-08-23,1996-08-23 17:15:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-02-13,1996-02-13 19:45:00,7.6,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01188085",1978-07-11,1978-07-11 15:10:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1996-10-23,1996-10-23 13:45:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1996-10-23,1996-10-23 13:45:00,6.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01200600",1978-07-11,1978-07-11 17:30:00,8.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208990",1978-04-12,1978-04-12 18:30:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125200",1978-07-10,1978-07-10 17:10:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1996-01-19,1996-01-19 20:30:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1996-01-19,1996-01-19 20:30:00,6.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01119375",2001-08-15,2001-08-15 17:50:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01119375",2001-08-15,2001-08-15 17:50:00,7.4,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208049",1996-07-17,1996-07-17 17:45:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208049",1996-07-17,1996-07-17 17:45:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",1996-09-11,1996-09-11 19:00:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1996-09-11,1996-09-11 19:00:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01161280",1978-12-06,1978-12-06 13:30:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01188000",1978-10-24,1978-10-24 19:00:00,6.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01126995",2001-07-12,2001-07-12 17:00:00,6.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1996-03-15,1996-03-15 15:15:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1996-03-15,1996-03-15 15:15:00,6.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192050",2001-06-20,2001-06-20 13:30:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",2001-06-20,2001-06-20 13:30:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188085",1978-01-12,1978-01-12 15:00:00,6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1996-06-06,1996-06-06 17:35:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1996-06-06,1996-06-06 17:35:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188000",1978-11-14,1978-11-14 16:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01170100",2001-01-12,2001-01-12 17:45:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01170100",2001-01-12,2001-01-12 17:45:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192370",1978-04-18,1978-04-18 17:30:00,6.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01200600",1978-10-16,1978-10-16 20:20:00,8.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01204000",1967-08-28,1967-08-28 17:00:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01168500",1968-02-26,1968-02-26 23:45:00,6.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",2001-01-31,2001-01-31 16:20:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",2001-01-31,2001-01-31 16:20:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01183750",1978-04-26,1978-04-26 14:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1996-05-14,1996-05-14 14:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1996-05-14,1996-05-14 14:15:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",2001-07-19,2001-07-19 18:00:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",2001-07-19,2001-07-19 18:00:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125720",1978-07-10,1978-07-10 18:40:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189120",1978-06-05,1978-06-05 19:20:00,6.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",1996-03-20,1996-03-20 16:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",1996-03-20,1996-03-20 16:00:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192370",1978-12-19,1978-12-19 15:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01188000",1978-06-21,1978-06-21 17:50:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01304000",1978-09-05,1978-09-05 17:00:00,6.4,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01120800",1996-01-12,1996-01-12 15:45:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1996-01-12,1996-01-12 15:45:00,6.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01126111",2001-09-12,2001-09-12 14:45:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1978-07-14,1978-07-14 15:45:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1996-02-21,1996-02-21 14:45:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1996-02-21,1996-02-21 14:45:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01205500",1996-11-14,1996-11-14 15:15:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01205500",1996-11-14,1996-11-14 15:15:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01200600",1996-09-24,1996-09-24 17:00:00,8.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01200600",1996-09-24,1996-09-24 17:00:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208500",1996-07-17,1996-07-17 16:15:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208500",1996-07-17,1996-07-17 16:15:00,6.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-05-07,1996-05-07 16:25:00,7.6,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01188000",1978-07-18,1978-07-18 14:45:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208049",1996-01-25,1996-01-25 18:15:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208049",1996-01-25,1996-01-25 18:15:00,6.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125500",2001-03-13,2001-03-13 17:00:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208990",1978-02-14,1978-02-14 18:45:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1996-04-17,1996-04-17 15:00:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01163300",1966-08-10,1966-08-10 13:10:00,6.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127500",1968-09-13,1968-09-13 14:30:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01205500",1989-08-07,1989-08-07 14:05:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01205500",1989-08-07,1989-08-07 14:05:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208049",1989-07-14,1989-07-14 15:05:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01201485",1989-04-13,1989-04-13 17:55:00,7.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01201485",1989-04-13,1989-04-13 17:55:00,7.7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01209710",1989-03-15,1989-03-15 18:30:00,8.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1989-03-15,1989-03-15 18:30:00,8.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192704",1996-10-09,1996-10-09 13:15:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192704",1996-10-09,1996-10-09 13:15:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188085",1989-04-18,1989-04-18 15:00:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01188085",1989-04-18,1989-04-18 15:00:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192704",2001-04-13,2001-04-13 15:15:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-08-20,1996-08-20 16:45:00,7.9,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01125150",1989-03-16,1989-03-16 17:05:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01198550",1989-03-17,1989-03-17 17:00:00,8.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01198550",1989-03-17,1989-03-17 17:00:00,8.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122610",1989-09-05,1989-09-05 15:10:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1989-09-05,1989-09-05 15:10:00,7.4,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208960",1996-04-12,1996-04-12 17:00:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1996-04-12,1996-04-12 17:00:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01196500",1989-12-07,1989-12-07 15:20:00,7.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196500",1989-12-07,1989-12-07 15:20:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1996-03-19,1996-03-19 16:50:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01303000",1996-02-12,1996-02-12 15:00:00,6.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01303000",1996-02-12,1996-02-12 15:00:00,7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01192704",1996-04-10,1996-04-10 14:00:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192704",1996-04-10,1996-04-10 14:00:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
